UniqueLakeName,Lat,Lon,DOC_Median,TN_Median,TP_Median,TNtoTP_Median,pH,TPtoTN
L4326,44.79572,-69.52222,0.00869,0.469,0.0125,NA,NA,NA
L4328,44.79736,-93.12475,NA,NA,0.1,NA,NA,NA
L4329,44.80398973,-71.86857233,0.00329,NA,0.0108,NA,7.4,NA
L4330,44.79969,-94.44589,NA,NA,NA,NA,NA,NA
L4331,44.79985,-93.15959,NA,NA,NA,NA,NA,NA
L4332,44.8,-63.61667,NA,NA,0.015,40,NA,0.025
L4333,44.8006,-88.40426,NA,NA,0.035,NA,NA,NA
L4334,44.80197,-93.15571,NA,NA,NA,NA,NA,NA
L4335,44.80304,-94.55837,NA,NA,0.3045,NA,NA,NA
L4336,44.80344203,-93.17349667,NA,NA,0.01,NA,8.4,NA
L4337,44.80677,-88.51404,NA,NA,0.032,NA,NA,NA
L4338,44.80834,-91.52181,NA,NA,0.102,NA,NA,NA
L4339,44.80857,-93.93438,NA,NA,NA,NA,NA,NA
L4340,44.81026667,-70.15111333,0.00398,0.138,0.006,NA,6.7,NA
L4341,44.8118,-85.32382,NA,NA,0.005,NA,NA,NA
L4342,44.81357,-68.49913,0.00411,0.206,0.008,NA,NA,NA
L4343,44.81433,-68.01,0.004775,0.214,0.005,NA,NA,NA
L4344,44.81516,-91.42312,NA,NA,0.121,NA,NA,NA
L4345,44.81534,-93.8748,NA,NA,0.162,NA,NA,NA
L4346,44.81566,-93.12941,NA,NA,NA,NA,NA,NA
L4347,44.81667,-63.73333,NA,0.15,0.003,NA,NA,NA
L4348,44.81667,-63.65,NA,NA,0.005,50,NA,0.02
L4349,44.81667,-63.6,NA,NA,0.005,NA,NA,NA
L4350,44.81812,-91.64996,NA,NA,0.244,NA,NA,NA
L4351,44.8182,-71.80347,NA,NA,0.0124,NA,NA,NA
L4352,44.81951975,-93.18202681,NA,NA,0.06,NA,9.2,NA
L4353,44.8199275,-68.0445825,0.00865,NA,0.015,NA,6,NA
L4354,44.82174,-93.3688,NA,1.56,0.0545,NA,NA,NA
L4355,44.82181883,-93.16404297,0.00815,NA,0.044,NA,8.7,NA
L4356,44.82262,-84.47604,1.00E-04,0.2642592,0.007,NA,NA,NA
L4357,44.82453,-96.61489,0.02208,NA,NA,NA,8.82,NA
L4358,44.82529,-93.60469,NA,NA,NA,NA,NA,NA
L4359,44.82752,-69.09875,0.011,NA,0.0175,NA,NA,NA
L4360,44.82789,-93.08234,NA,NA,NA,NA,NA,NA
L4361,44.82883,-93.1532,NA,NA,NA,NA,NA,NA
L4362,44.82918,-93.68005,NA,NA,NA,NA,NA,NA
L4363,44.83096,-92.79039,NA,NA,NA,NA,NA,NA
L4364,44.83189,-93.60565,NA,NA,NA,NA,NA,NA
L4366,44.8328,-93.04189,NA,NA,NA,NA,NA,NA
L4367,44.833,-93.69866,NA,NA,0.045,NA,NA,NA
L4369,44.83333,-64.1,NA,0.21,0.039,NA,NA,NA
L4370,44.83333,-63.71667,NA,0.18,0.0055,5.384615385,NA,0.185714286
L4371,44.83333,-63.6,NA,NA,0.005,32.72727273,NA,0.030555556
L4372,44.83333,-63.51667,NA,NA,0.005,NA,NA,NA
L4373,44.83333,-62.86667,NA,0.16,0.005,NA,NA,NA
L4374,44.83395143,-88.51052571,NA,NA,0.025,NA,7.5,NA
L4375,44.83404,-69.51675,0.004105,0.153,0.008,NA,NA,NA
L4376,44.83409,-93.86849,NA,NA,NA,NA,NA,NA
L4377,44.83589,-68.31507,0.00477,0.443,0.014,NA,NA,NA
L4378,44.83627,-93.38308,NA,NA,0.066,NA,NA,NA
L4380,44.83724,-99.905,0.02525,NA,NA,NA,8.6,NA
L4381,44.83738,-93.45485,NA,NA,NA,NA,NA,NA
L4382,44.83843,-93.60789,NA,NA,NA,NA,NA,NA
L4383,44.83847,-93.58545,NA,NA,NA,NA,NA,NA
L4385,44.83856,-93.74721,NA,NA,NA,NA,NA,NA
L4386,44.838932,-93.12731733,NA,NA,0.14,NA,8.5,NA
L4387,44.83961191,-93.11385574,NA,NA,0.13,NA,8.4,NA
L4388,44.84026,-71.1348,0.00545,NA,NA,NA,6.5,NA
L4389,44.84087429,-69.76692,0.00472,0.277,0.00715,NA,NA,NA
L4391,44.84003,14.39242,NA,0.3,0.05,8.571428571,NA,0.116666667
L4392,44.8439,-93.4054,NA,1.62,NA,NA,NA,NA
L4393,44.84425265,-93.16191765,NA,NA,0.14,NA,8.4,NA
L4394,44.84519,-93.19196,NA,NA,NA,NA,NA,NA
L4395,44.8465,-93.47494,NA,NA,NA,NA,NA,NA
L4396,44.84927,-93.805,NA,NA,NA,NA,NA,NA
L4397,44.85919428,-69.23769648,0.0051,0.438,0.041,NA,9.34,NA
L4398,44.84985,-93.71703,NA,NA,NA,NA,NA,NA
L4399,44.84985,-93.35691,NA,NA,NA,NA,NA,NA
L4400,44.84988,-67.55674,0.00346,0.264,0.007,NA,NA,NA
L4402,44.85,-64.25,NA,0.34,0.016,32,NA,0.03125
L4403,44.85,-63.71667,NA,0.3,0.008,21.25,NA,0.047058824
L4404,44.85,-63.66667,NA,0.275,0.01175,37.5,NA,0.026666667
L4405,44.85,-62.9,NA,0.15,0.005,32.35294118,NA,0.030909091
L4406,44.85,-62.88333,NA,0.19,0.005,30,NA,0.033333333
L4407,44.85,-62.86667,NA,0.22,0.007,38,NA,0.026315789
L4408,44.85036,-88.77318,NA,NA,0.033,NA,NA,NA
L4409,44.85333429,-67.97940143,0.005095,0.166,0.007,NA,5.7,NA
L4410,44.85122,-93.52018,NA,NA,NA,NA,NA,NA
L4411,44.85154,-93.68855,NA,NA,NA,NA,NA,NA
L4412,44.85378114,-93.107436,NA,NA,0.085,NA,8.7,NA
L4413,44.85426,-84.61734,0.008431543,0.8650015,0.0079,NA,NA,NA
L4414,44.85529,-93.67289,NA,NA,NA,NA,NA,NA
L4415,44.85571,-93.66663,NA,NA,NA,NA,NA,NA
L4416,44.85929,-71.99361,NA,NA,0.0079,NA,NA,NA
L4417,44.86095,-88.79828,NA,NA,0.034,NA,NA,NA
L4418,44.86102,-92.24342,NA,NA,0.067,NA,NA,NA
L4419,44.86171,-84.61079,0.004762721,0.499326,0.0056,NA,NA,NA
L4420,44.86192,-85.37756,NA,NA,0.006,NA,NA,NA
L4421,44.86281,-93.10167,NA,NA,NA,NA,NA,NA
L4422,44.865,-86.00861,NA,NA,NA,NA,NA,NA
L4423,44.86532,-93.68101,NA,NA,0.09,NA,NA,NA
L4424,44.86667,-63.25,NA,0.11,0.001,31.42857143,NA,0.031818182
L4425,44.86667,-62.86667,NA,0.18,0.009,110,NA,0.009090909
L4426,44.86792,15.59783,NA,NA,NA,6,NA,0.166666667
L4427,44.86858,-93.34698,NA,NA,NA,NA,NA,NA
L4428,44.86884,-93.78461,NA,NA,0.0315,NA,NA,NA
L4429,44.86858913,-70.3961,0.00355,0.3675,0.021,NA,NA,NA
L4431,44.87023424,-84.30898763,NA,NA,0.013,NA,NA,NA
L4433,44.87093,-93.85919,NA,NA,NA,NA,NA,NA
L4434,44.87095,-93.13914,NA,NA,NA,NA,NA,NA
L4435,44.87155,-93.15685,NA,NA,NA,NA,NA,NA
L4436,44.87173,-96.63532,0.01695,NA,NA,NA,8.6,NA
L4438,44.87249,-93.7136,NA,NA,NA,NA,NA,NA
L4439,44.8745,-93.62264,NA,NA,NA,NA,NA,NA
L4440,44.87552,-93.09764,NA,NA,NA,NA,NA,NA
L4441,44.87583,-93.64595,NA,NA,NA,NA,NA,NA
L4442,44.87588839,-84.34994355,0.005897573,0.6125039,0.01,NA,NA,NA
L4443,44.87678,-94.60187,NA,NA,NA,NA,NA,NA
L4445,44.87798,-93.15719,NA,NA,NA,NA,NA,NA
L4446,44.87798,-93.55962,NA,NA,NA,NA,NA,NA
L4447,44.8787,-93.49086,NA,NA,NA,NA,NA,NA
L4448,44.87897,-93.60695,NA,NA,0.03,NA,NA,NA
L4449,44.87907,-68.2265,0.0044,NA,NA,NA,6.72,NA
L4450,44.88191,-93.33866,NA,NA,NA,NA,NA,NA
L4451,44.88251,-93.73076,NA,NA,0.185,NA,NA,NA
L4452,44.88333,-64.78333,NA,0.38,0.009,NA,NA,NA
L4453,44.88333,-64.75,NA,0.34,0.007,42.22222222,NA,0.023684211
L4454,44.88333,-62.7,NA,0.14,0.007,48.57142857,NA,0.020588235
L4455,44.88345,-93.05318,NA,NA,NA,NA,NA,NA
L4456,44.88461,-89.26377,NA,NA,0.019,NA,NA,NA
L4457,44.88514,-93.34088,NA,NA,NA,NA,NA,NA
L4459,44.88661,-94.41129,NA,NA,0.197,NA,NA,NA
L4460,44.88956833,-88.47917083,0.008305,NA,0.013,NA,8.45,NA
L4461,44.88703,-93.83989,NA,NA,NA,NA,NA,NA
L4462,44.88997,15.60408,NA,NA,0.07,NA,NA,NA
L4463,44.89008,-67.56534,0.00503,0.211,0.004,NA,NA,NA
L4464,44.8904,-88.360195,NA,NA,0.022,NA,8.1,NA
L4465,44.891432,-84.15135,NA,NA,0.0045,NA,NA,NA
L4466,44.89143,-84.6344,0.01205632,0.1022034,0.0026,NA,NA,NA
L4467,44.89195,-71.98959,NA,NA,0.00825,NA,NA,NA
L4468,44.89206167,-84.69290833,0.003197732,0.3237483,0.003,NA,NA,NA
L4469,44.89247,-93.33243,NA,NA,NA,NA,NA,NA
L4470,44.89265,-94.38197,NA,NA,0.219,NA,NA,NA
L4471,44.89292,-93.24996,NA,NA,NA,NA,NA,NA
L4472,44.89304,-93.29806,NA,1.05,NA,NA,NA,NA
L4473,44.89305,-93.24102,NA,NA,NA,NA,NA,NA
L4474,44.8935556,-85.84099789,NA,NA,0.0033,NA,NA,NA
L4475,44.89446,-93.74186,NA,NA,NA,NA,NA,NA
L4476,44.89462,-93.53463,NA,NA,NA,NA,NA,NA
L4477,44.8959,-70.54364,0.004105,0.298,0.008,NA,NA,NA
L4478,44.89623,-68.22623,0.00388,0.12,0.005,NA,NA,NA
L4479,44.89628,-94.2037,NA,NA,NA,NA,NA,NA
L4480,44.89647,-70.5587,0.00566,0.322,0.012,NA,NA,NA
L4481,44.89737,-93.58362,NA,NA,NA,NA,NA,NA
L4482,44.89853,-93.57144,NA,NA,NA,NA,NA,NA
L4483,44.89864,-93.47864,NA,NA,NA,NA,NA,NA
L4484,44.89954,-93.353,NA,NA,NA,NA,NA,NA
L4485,44.89968,-68.24699,0.00339,0.1785,0.0045,NA,NA,NA
L4486,44.9,-63.15,NA,0.22,0.007,20,NA,0.05
L4487,44.9,-62.9,NA,0.25,0.004,31.42857143,NA,0.031818182
L4488,44.90009,-93.15944,NA,NA,NA,NA,NA,NA
L4489,44.90023,-93.26915,NA,0.8615,0.15,NA,NA,NA
L4490,44.90133,-84.35662,1.00E-04,0.5085436,0.0057,NA,NA,NA
L4491,44.90158,-93.43059,NA,NA,NA,NA,NA,NA
L4492,44.90358,-93.34677,NA,NA,NA,NA,NA,NA
L4493,44.9036,-93.47576,NA,NA,NA,NA,NA,NA
L4494,44.90432,-93.1501,NA,NA,NA,NA,NA,NA
L4495,44.90642,-92.98136,0.0068,NA,0.044,NA,NA,NA
L4496,44.90698,-92.91008,NA,NA,NA,NA,NA,NA
L4497,44.90864262,-93.24225063,0.006745,1.071,0.065,NA,8.3,NA
L4498,44.9077475,-85.18449,NA,NA,0.01,NA,NA,NA
L4499,44.90895,-93.44279,NA,NA,NA,NA,NA,NA
L4500,44.91027,-93.07023,NA,NA,NA,NA,NA,NA
L4501,44.91069,-93.43219,NA,NA,0.023,NA,NA,NA
L4502,44.91081,-94.23515,NA,NA,NA,NA,NA,NA
L4503,44.9129,-85.30176,NA,NA,NA,NA,NA,NA
L4504,44.91304,-92.77281,0.011,NA,0.044,NA,NA,NA
L4505,44.91399,-96.17207,NA,NA,NA,NA,NA,NA
L4506,44.925736,-70.800176,0.00469,0.2,0.006,NA,NA,NA
L4507,44.91446,-93.53174,NA,NA,NA,NA,NA,NA
L4508,44.91698,-85.88261,NA,NA,0.01,NA,8.8,NA
L4509,44.91667,-63.76667,NA,NA,NA,62.5,NA,0.016
L4510,44.93333667,-63.59444333,NA,0.22,0.007,NA,NA,NA
L4511,44.91667,-62.56667,NA,0.32,0.013,31.42857143,NA,0.031818182
L4512,44.9172,-93.12035,NA,NA,NA,NA,NA,NA
L4513,44.91761,-93.54656,NA,NA,NA,NA,NA,NA
L4514,44.9189,-89.6341,NA,NA,0.08,NA,NA,NA
L4515,44.92081,-93.23598,NA,0.979,0.09,NA,NA,NA
L4516,44.92111,-69.52039,0.00587,0.192,0.009,NA,NA,NA
L4517,44.9219,-93.30501,0.00595,0.625,0.035,NA,NA,NA
L4519,44.92376,-92.88771,NA,NA,NA,NA,NA,NA
L4520,44.92473,-89.60417,NA,NA,0.077,NA,NA,NA
L4521,44.92721,-97.43983,0.0277,NA,NA,NA,9.1,NA
L4522,44.9288,-97.20985,0.00723,NA,NA,NA,8.5,NA
L4523,44.92974,-93.69252,NA,NA,NA,NA,NA,NA
L4524,44.9299,-93.82028,NA,NA,NA,NA,NA,NA
L4525,44.93,-69.523,NA,NA,0.0102,NA,NA,NA
L4526,44.93176833,-84.50660333,0.006546059,0.5965482,0.01,NA,NA,NA
L4527,44.9331,-93.67493,NA,NA,0.5,NA,NA,NA
L4528,44.93359429,-84.19037571,0.01558551,0.2278571,0.005,NA,NA,NA
L4529,44.93333,-64.4,NA,0.27,0.017,NA,NA,NA
L4530,44.93344,-92.917,NA,NA,NA,NA,NA,NA
L4531,44.9351,-93.70011,NA,NA,NA,NA,NA,NA
L4532,44.93511,-72.17147,NA,NA,0.0148,NA,NA,NA
L4533,44.93531143,-85.38249429,NA,NA,0.0105,NA,NA,NA
L4534,44.93835,-68.21007,0.003625,0.184,0.005,NA,NA,NA
L4535,44.93867667,-84.605645,0.006377378,0.4184886,0.011,NA,NA,NA
L4536,44.93855,-94.0114,NA,NA,NA,NA,NA,NA
L4537,44.93895,-69.38166,0.005545,0.331,0.012,NA,NA,NA
L4538,44.93934,-88.98919,NA,NA,0.02,NA,NA,NA
L4539,44.9400375,-69.94647813,0.003315,0.186,0.004,NA,NA,NA
L4540,44.94078,-93.51999,NA,NA,NA,NA,NA,NA
L4541,44.94117,-109.5249,0.00242,NA,NA,NA,6.4,NA
L4542,44.94187,-93.78706,NA,3.51,NA,NA,NA,NA
L4543,44.94191,-92.83765,NA,NA,NA,NA,NA,NA
L4544,44.94194,-93.25692,NA,1.1435,0.14,NA,NA,NA
L4545,44.94352,-94.03217,0.0212,NA,NA,NA,9,NA
L4546,44.94198,-93.31182,0.00605,0.636,0.046,NA,NA,NA
L4547,44.94208,-92.84043,NA,NA,NA,NA,NA,NA
L4548,44.94246,-94.72428,NA,NA,NA,NA,NA,NA
L4549,44.94401,-93.6807,NA,NA,NA,NA,NA,NA
L4550,44.94471,-92.97195,NA,NA,NA,NA,NA,NA
L4551,44.94705875,-70.69403875,0.003605,0.1555,0.004,NA,NA,NA
L4552,44.947,-109.591,NA,NA,0.009,NA,7.7,NA
L4553,44.94719,-93.51781,NA,NA,NA,NA,NA,NA
L4554,44.948,-109.543,NA,NA,0.004,NA,7.7,NA
L4555,44.94910571,-67.40755429,0.00349,0.18,0.004,NA,NA,NA
L4556,44.94870119,-116.0776403,0.00199,NA,0.005,0.409574468,7.4,2.441558442
L4557,44.94983,-93.70768,0.0061,NA,0.01,NA,NA,NA
L4558,44.95,-64.66667,NA,0.21,0.017,15.88235294,NA,0.062962963
L4559,44.95,-64.46667,NA,0.2,0.011,12.35294118,NA,0.080952381
L4560,44.95012,-93.39344,NA,NA,NA,NA,NA,NA
L4561,44.95124,-93.38914,NA,NA,NA,NA,NA,NA
L4562,44.95174,-94.30522,0.0144,NA,NA,NA,NA,NA
L4563,44.95174,-68.77846,0.0181,0.593,0.026,NA,NA,NA
L4564,44.95553,-71.71653,NA,NA,0.0084,NA,NA,NA
L4565,44.95308474,-72.11581842,0.00233,NA,0.0078,NA,8.2,NA
L4566,44.95266,-93.38534,NA,NA,NA,NA,NA,NA
L4567,44.95306,-92.89338,NA,NA,NA,NA,NA,NA
L4568,44.95323,-93.39451,NA,NA,0.23,NA,NA,NA
L4569,44.95349,-94.34482,0.012,NA,0.089,NA,NA,NA
L4570,44.95354,-93.49328,NA,0.802,NA,NA,NA,NA
L4571,44.95421,-112.8818,0.00323,NA,NA,NA,8.4,NA
L4572,44.95429,-118.186,0.00146,NA,NA,NA,6.8,NA
L4573,44.95501,-94.42028,0.012,NA,0.046,NA,NA,NA
L4574,44.95517,-93.79942,NA,NA,NA,NA,NA,NA
L4575,44.95563,-93.30803,NA,1.01,0.055,NA,NA,NA
L4576,44.95662,-72.8272,NA,NA,0.0212,NA,NA,NA
L4577,44.95768,-70.05434,0.00702,0.334,0.0115,NA,NA,NA
L4578,44.95845,-93.58231,NA,NA,NA,NA,NA,NA
L4579,44.959808,-84.739512,NA,NA,0.0105,NA,NA,NA
L4580,44.96453,-116.4624,0.00339,NA,NA,NA,9.73,NA
L4581,44.96145,-92.9068,NA,NA,NA,NA,NA,NA
L4582,44.96211,-94.03623,NA,NA,0.4525,NA,NA,NA
L4583,44.96217,-92.93801,NA,NA,NA,NA,NA,NA
L4584,44.96232,-92.86965,NA,NA,NA,NA,NA,NA
L4585,44.96383,-94.87493,NA,NA,NA,NA,NA,NA
L4586,44.96421,-93.40968,NA,NA,NA,NA,NA,NA
L4587,44.96426,-92.86987,NA,NA,NA,NA,NA,NA
L4588,44.96447,-92.91187,NA,NA,NA,NA,NA,NA
L4589,44.96605,-93.37772,NA,NA,NA,NA,NA,NA
L4590,44.96655,-92.57936,NA,NA,0.123,NA,NA,NA
L4591,44.96667,-65.1,NA,0.3,0.005,18.18181818,NA,0.055
L4592,44.96751,-93.32422,NA,0.807,0.05,NA,NA,NA
L4593,44.96779,-92.82699,NA,NA,NA,NA,NA,NA
L4594,44.96838,-93.42593,NA,0.8275,NA,NA,NA,NA
L4595,44.9684187,-70.63449176,0.0067,0.33,0.016,NA,7,NA
L4596,44.96916,-92.56971,NA,NA,0.502,NA,NA,NA
L4597,44.96919,-92.86384,NA,NA,NA,NA,NA,NA
L4598,44.96952,-93.28455,NA,1.19,NA,NA,NA,NA
L4599,44.96998379,-70.56126147,0.005675,0.314,0.009,NA,6.7,NA
L4600,44.9701,-94.51468,NA,NA,NA,NA,NA,NA
L4601,44.97025,-93.29693,NA,2.094,NA,NA,NA,NA
L4603,44.971,-109.572,NA,NA,0.003,NA,7.3,NA
L4604,44.97122,-91.85786,NA,NA,0.129,NA,NA,NA
L4605,44.97299,-93.00481,NA,NA,0.17,NA,NA,NA
L4606,44.97438,-94.46247,NA,NA,0.099,NA,NA,NA
L4607,44.97585,-93.12308,NA,NA,NA,NA,NA,NA
L4608,44.977234,-84.302988,NA,NA,0.01,NA,NA,NA
L4609,44.97735,-84.15153,0.01611311,0.2128259,0.0061,NA,NA,NA
L4610,44.97759,-92.91274,NA,NA,NA,NA,NA,NA
L4611,44.97983,-93.14015,NA,NA,NA,NA,NA,NA
L4612,44.97985,-93.49332,NA,NA,NA,NA,NA,NA
L4613,44.9813,-94.42659,0.01035,NA,0.058,NA,NA,NA
L4614,44.98143,-93.78413,NA,2.59,NA,NA,NA,NA
L4615,44.9817,-93.32343,NA,0.752,0.0625,NA,NA,NA
L4616,44.9826,-109.5385,0.00079,NA,NA,NA,7.9,NA
L4617,44.98333,-62.41667,NA,0.22,0.006,60,NA,0.016666667
L4618,44.98333,-62.1,NA,0.18,0.007,36.66666667,NA,0.027272727
L4619,44.983865,-83.85745333,NA,NA,0.027,NA,NA,NA
L4620,44.98636,-93.51558,NA,NA,NA,NA,NA,NA
L4621,44.9876,-93.05297,NA,NA,0.03,NA,NA,NA
L4622,44.98812333,-84.178175,0.02105173,0.2279213,0.007,NA,NA,NA
L4623,44.98837,-70.6286,0.00594,0.271,0.0065,NA,NA,NA
L4624,44.98884,-93.55693,NA,NA,0.09,NA,NA,NA
L4625,44.98903889,-70.74201944,0.00553,0.546,0.013,NA,NA,NA
L4626,44.98907,-92.87493,NA,NA,NA,NA,NA,NA
L4628,44.99065,-92.74419,NA,NA,0.064,NA,NA,NA
L4629,44.99121,-93.53313,NA,NA,NA,NA,NA,NA
L4630,44.9919,-93.33607,0.00755,NA,0.032,NA,NA,NA
L4631,44.99309,-93.42735,NA,NA,NA,NA,NA,NA
L4632,44.99309,-93.60534,NA,NA,NA,NA,NA,NA
L4633,44.99327,-94.00364,NA,NA,0.083,NA,NA,NA
L4634,44.99343,-92.91581,NA,NA,NA,NA,NA,NA
L4635,44.99394,-93.06276,NA,NA,NA,NA,NA,NA
L4636,44.99447,-93.5777,NA,NA,NA,NA,NA,NA
L4637,44.99468,-93.03579,NA,NA,NA,NA,NA,NA
L4638,44.99505,-94.94143,NA,NA,0.13,NA,NA,NA
L4639,44.99585333,-84.63438833,0.00475991,0.4086656,0.009,NA,NA,NA
L4640,44.99595,-92.83304,NA,NA,NA,NA,NA,NA
L4641,44.9961,-94.02345,NA,NA,0.027,NA,NA,NA
L4643,45.00033,-93.52025,NA,NA,0.18,NA,NA,NA
L4644,45.01491636,-94.33691,0.01058,NA,NA,NA,8.6,NA
L4645,45.00086,-84.15798,NA,NA,0.007,NA,NA,NA
L4646,45.00136,-93.50177,NA,NA,NA,NA,NA,NA
L4647,45.00183,-92.89541,NA,NA,NA,NA,NA,NA
L4648,45.00189,-93.50666,NA,NA,NA,NA,NA,NA
L4649,45.00521,-93.57268,NA,NA,NA,NA,NA,NA
L4650,45.00529,-92.16732,NA,NA,0.029,NA,NA,NA
L4651,45.0063,-93.33304,NA,1.181,NA,NA,NA,NA
L4652,45.00644,-94.49657,NA,NA,0.097,NA,NA,NA
L4653,45.00739,-93.06116,NA,NA,0.13,NA,NA,NA
L4654,45.00782,-93.4206,NA,1.045,0.0725,NA,NA,NA
L4655,45.00879,-94.29807,NA,NA,NA,NA,NA,NA
L4656,45.01067,-93.58822,NA,NA,NA,NA,NA,NA
L4657,45.01073,-94.42044,NA,NA,0.028,NA,NA,NA
L4658,45.0111,-93.33136,NA,1.1005,NA,NA,NA,NA
L4659,45.01119,-93.69738,NA,1.83,NA,NA,NA,NA
L4660,45.01143,-84.13176,0.01082776,0.7668055,0.0079,NA,NA,NA
L4661,45.0115,-94.47125,NA,NA,0.074,NA,NA,NA
L4662,45.01419,-69.26129,0.00351,0.27,0.01,NA,NA,NA
L4663,45.0151,-71.631,NA,0.33,0.0134,24.44444444,7.252396,0.040909091
L4664,45.01559,-93.53194,NA,NA,NA,NA,NA,NA
L4665,45.01575,-68.05956,0.00416,0.503,0.017,NA,NA,NA
L4666,45.01612,-92.867,NA,NA,NA,NA,NA,NA
L4667,45.01646,-92.96977,NA,NA,NA,NA,NA,NA
L4668,45.01795,-92.69584,NA,NA,0.052,NA,NA,NA
L4669,45.01833,-71.88889,0.00451,NA,0.0112,NA,7.5,NA
L4670,45.0185,-93.62393,NA,NA,NA,NA,NA,NA
L4671,45.01942,-92.8524,NA,NA,NA,NA,NA,NA
L4672,45.02013,-93.0917,NA,NA,NA,NA,NA,NA
L4673,45.02031,-94.03035,NA,NA,0.363,NA,NA,NA
L4674,45.02074,-93.08762,NA,NA,NA,NA,NA,NA
L4675,45.02094,-68.07241,0.00426,0.227,0.006,NA,NA,NA
L4676,45.02172,-92.89943,NA,NA,NA,NA,NA,NA
L4677,45.0225,-92.94118,NA,NA,0.045,NA,NA,NA
L4678,45.02259,-93.01348,NA,NA,NA,NA,NA,NA
L4679,45.02347,-93.59834,NA,NA,NA,NA,NA,NA
L4680,45.02417,-93.09995,NA,NA,NA,NA,NA,NA
L4681,45.02456,-93.05662,NA,NA,0.19,NA,NA,NA
L4682,45.02518,-93.03223,NA,NA,NA,NA,NA,NA
L4683,45.0264,-93.18184,NA,NA,NA,NA,NA,NA
L4684,45.02684,-92.9881,NA,NA,0.1,NA,NA,NA
L4685,45.02948,-93.62669,NA,1.635,NA,NA,NA,NA
L4686,45.02955,-93.18153,NA,NA,NA,NA,NA,NA
L4687,45.03,-71.91306,0.00384,NA,0.007,NA,7.8,NA
L4688,45.03091,-93.64928,NA,1.37,0.06,NA,NA,NA
L4689,45.031,-79.448,0.0055,NA,0.0055,NA,7.02,NA
L4690,45.03031222,-85.22901556,NA,NA,0.008,NA,NA,NA
L4691,45.03212,-93.17993,NA,NA,NA,NA,NA,NA
L4692,45.03234,-92.90878,NA,NA,NA,NA,NA,NA
L4693,45.03271,-92.37792,NA,NA,0.068,NA,NA,NA
L4694,45.03355,-93.63681,NA,NA,NA,NA,NA,NA
L4695,45.03426,-93.12357,0.0089,NA,0.08,NA,NA,NA
L4696,45.03508,-92.95959,NA,NA,NA,NA,NA,NA
L4697,45.03554,-92.97039,NA,NA,NA,NA,NA,NA
L4698,45.03604,-94.52774,NA,NA,0.026,NA,NA,NA
L4699,45.03605,-68.26955,0.0122,0.496,0.016,NA,NA,NA
L4700,45.03619,-87.15812,NA,NA,0.013,NA,NA,NA
L4701,45.03631,-93.61888,NA,1.9905,0.088,NA,NA,NA
L4702,45.03659,-93.33733,NA,NA,0.17,NA,NA,NA
L4703,45.03682,-93.23238,NA,NA,NA,NA,NA,NA
L4705,45.03824,-92.93932,NA,NA,NA,NA,NA,NA
L4707,45.04052,-93.09006,NA,NA,NA,NA,NA,NA
L4708,45.04058,-92.94391,NA,NA,NA,NA,NA,NA
L4709,45.04063,-93.12903,NA,NA,NA,NA,NA,NA
L4710,45.04141,-93.1376,NA,NA,0.11,NA,NA,NA
L4711,45.04192,-93.88372,NA,NA,NA,NA,NA,NA
L4712,45.04196,-93.04853,NA,NA,NA,NA,NA,NA
L4713,45.04298,-92.81812,NA,NA,NA,NA,NA,NA
L4714,45.0435,-93.34062,NA,1.211,0.091,NA,NA,NA
L4715,45.04427,-93.22353,NA,NA,0.08,NA,NA,NA
L4716,45.0451,-93.11571,NA,NA,0.02,NA,NA,NA
L4717,45.04567,-84.71283,NA,NA,0.0165,NA,NA,NA
L4718,45.04736,-92.85231,NA,NA,NA,NA,NA,NA
L4719,45.048012,-84.786324,NA,NA,0.0065,NA,NA,NA
L4720,45.04823,-88.11546,NA,NA,0.338,NA,NA,NA
L4721,45.05,-62.81667,NA,0.2,0.008,25.71428571,NA,0.038888889
L4722,45.05077,100.6752,NA,NA,NA,NA,NA,NA
L4723,45.0512,-94.2554,NA,NA,0.0755,NA,NA,NA
L4724,45.05128,-68.08204,0.00632,0.291,0.006,NA,NA,NA
L4725,45.05148,-93.08913,NA,NA,NA,NA,NA,NA
L4726,45.05256,-93.10139,NA,NA,NA,NA,NA,NA
L4727,45.05257,-92.9693,NA,NA,NA,NA,NA,NA
L4728,45.0532,-94.05339,NA,NA,0.467,NA,NA,NA
L4729,45.0533,-92.69795,NA,NA,0.01,NA,NA,NA
L4730,45.05364,-93.13614,NA,NA,0.06,NA,NA,NA
L4731,45.05622,-88.14018,NA,NA,0.011,NA,NA,NA
L4732,45.05653,-91.30237,NA,NA,0.0365,NA,NA,NA
L4733,45.05661,-92.84654,NA,NA,NA,NA,NA,NA
L4734,45.05751,-94.44524,NA,NA,0.0265,NA,NA,NA
L4735,45.05828,-93.13389,NA,NA,NA,NA,NA,NA
L4736,45.05858,-93.23297,NA,NA,NA,NA,NA,NA
L4737,45.05931,-94.98918,NA,NA,0.5115,NA,NA,NA
L4738,45.05966,-93.45916,NA,1.215,NA,NA,NA,NA
L4739,45.05983,-93.60453,NA,NA,NA,NA,NA,NA
L4740,45.06135,-95.92768,NA,NA,0.228,NA,NA,NA
L4741,45.06141,-93.22168,NA,NA,NA,NA,NA,NA
L4742,45.06215,-92.82736,NA,NA,NA,NA,NA,NA
