PUBLICATION_DATE,UID,DATE_COL,SITE_ID,SITE_USE,STATE,VISIT_NO,SAMPLE_TYPE,COND,COND_USEABILITY,NH3,NH3_USEABILITY,NO3NO2,NO3NO2_USEABILITY,PH,PH_USEABILITY,TKN,TKN_USEABILITY,TN,TN_USEABILITY,TP,TP_USEABILITY,CONDUCTIVITY_FIELD,PH_FIELD
7/28/2016,5675,7/28/2011,NWCA11-R063,NWCA_NOT_PROBABILITY,MT,1,CHEM,442.1,"USE - field & lab, flag issue minor",0.012,USE - flag issue minor,0.007,USE - account for <DL/LRL,7.53,"USE - field & lab, flag issue minor",,,0.393,USE - flag issue minor,115,USE - flag issue minor,375.4,8.2
7/28/2016,5677,7/25/2011,NWCA11-R066,NWCA_NOT_PROBABILITY,NE,1,CHEM,281.5,"USE - field & lab, no issues",0.027,USE - no issues,0.007,USE - account for <DL/LRL,9.19,"USE - field & lab, no issues",,,2.513,USE - no issues,1654,USE - no issues,260,7.81
7/28/2016,5679,6/11/2011,NWCA11-R073,NWCA_NOT_PROBABILITY,FL,1,CHEM,55740,"USE - only lab, flag issue minor",0.048,USE - flag issue minor,0.013,USE - flag issue minor,7.93,"USE - only lab, flag issue minor",,,0.363,USE - flag issue minor,72,USE - flag issue minor,,
7/28/2016,5680,9/11/2011,NWCA11-R074,NWCA_NOT_PROBABILITY,FL,1,CHEM,284,"USE - only lab, no issues",0.023,USE - no issues,0.008,USE - account for <DL/LRL,8.16,"USE - only lab, no issues",,,0.813,USE - no issues,18,USE - no issues,,
7/28/2016,5681,6/24/2011,NWCA11-R076,NWCA_NOT_PROBABILITY,LA,1,CHEM,3126,"USE - only lab, flag issue minor",0.01,USE - flag issue minor,0,USE - account for <DL/LRL,8.55,"USE - only lab, flag issue minor",,,1.184,USE - flag issue minor,114,USE - flag issue minor,,
7/28/2016,5682,6/10/2011,NWCA11-R077,NWCA_NOT_PROBABILITY,FL,1,CHEM,60890,"USE - only lab, flag issue minor",0.686,USE - flag issue minor,0.011,USE - flag issue minor,7.16,"USE - only lab, flag issue minor",,,2.744,USE - flag issue minor,46,USE - flag issue minor,,
7/28/2016,5690,7/30/2011,NWCA11-2495,NWCA_REVISITS,SD,2,CHEM,1006,"USE - field & lab, flag issue minor",0.042,USE - flag issue minor,0,USE - account for <DL/LRL,7.62,"USE - field & lab, flag issue minor",,,3.515,USE - flag issue minor,688,USE - flag issue minor,730,7.8
7/28/2016,5696,6/23/2011,NWCA11-2495,NWCA_PROBABILITY,SD,1,CHEM,999,"USE - field & lab, no issues",0.027,USE - no issues,0,USE - account for <DL/LRL,7.93,"USE - field & lab, no issues",,,1.306,USE - no issues,742,USE - no issues,1050,8.2
7/28/2016,5697,6/24/2011,NWCA11-2500,NWCA_PROBABILITY,SD,1,CHEM,1227,"USE - field & lab, no issues",0.089,USE - no issues,0,USE - account for <DL/LRL,7.64,"USE - field & lab, no issues",,,2.07,USE - no issues,336,USE - no issues,1280,8.1
7/28/2016,5698,7/29/2011,NWCA11-2502,NWCA_PROBABILITY,SD,1,CHEM,405,"USE - field & lab, flag issue minor",0.037,USE - flag issue minor,0,USE - account for <DL/LRL,7.58,"USE - field & lab, flag issue minor",,,1.935,USE - flag issue minor,1029,USE - flag issue minor,310,7.47
7/28/2016,5706,7/21/2011,NWCA11-2514,NWCA_PROBABILITY,TN,1,CHEM,293.1,"USE - only lab, flag issue minor",0.128,USE - flag issue minor,0.006,USE - account for <DL/LRL,6.99,"USE - only lab, flag issue minor",,,2.223,USE - flag issue minor,625,USE - flag issue minor,,
7/28/2016,5707,7/23/2011,NWCA11-2515,NWCA_PROBABILITY,TN,1,CHEM,56.21,"USE - only lab, flag issue minor",0.147,USE - flag issue minor,0.006,USE - account for <DL/LRL,6.28,"USE - only lab, flag issue minor",,,1.88,USE - flag issue minor,589,USE - flag issue minor,,
7/28/2016,5709,7/20/2011,NWCA11-2518,NWCA_PROBABILITY,TN,1,CHEM,191,"USE - only lab, no issues",0.02,USE - no issues,0.076,USE - no issues,9.32,"USE - only lab, no issues",,,2.243,USE - no issues,255,USE - no issues,,
7/28/2016,5713,7/26/2011,NWCA11-2526,NWCA_PROBABILITY,TN,1,CHEM,316.7,"USE - only lab, no issues",2.086,USE - no issues,0.011,USE - account for <DL/LRL,6.85,"USE - only lab, no issues",,,5.875,USE - no issues,912,USE - no issues,,
7/28/2016,5718,7/7/2011,NWCA11-2540,NWCA_PROBABILITY,TX,1,CHEM,73660,"USE - field & lab, no issues",0.027,USE - no issues,0.005,USE - no issues,8.49,"USE - field & lab, no issues",,,4.719,USE - no issues,411,USE - no issues,82771,8.26
7/28/2016,5719,6/7/2011,NWCA11-2541,NWCA_PROBABILITY,TX,1,CHEM,13450,"USE - field & lab, no issues",0.067,USE - no issues,0.004,USE - no issues,7.51,"USE - field & lab, no issues",,,1.706,USE - no issues,856,USE - no issues,13646,7.05
7/28/2016,5726,6/6/2011,NWCA11-2564,NWCA_PROBABILITY,TX,1,CHEM,47010,"USE - field & lab, no issues",0.011,USE - no issues,0.004,USE - no issues,8.05,"USE - field & lab, no issues",,,1.169,USE - no issues,167,USE - no issues,50090,7.71
7/28/2016,5733,6/23/2011,NWCA11-2573,NWCA_PROBABILITY,TX,1,CHEM,18880,"USE - field & lab, no issues",1.227,USE - no issues,0.018,USE - no issues,7.31,"USE - field & lab, no issues",,,2.975,USE - no issues,1340,USE - no issues,11294,6.75
7/28/2016,5736,7/12/2011,NWCA11-2589,NWCA_PROBABILITY,TX,1,CHEM,26120,"USE - field & lab, no issues",0.037,USE - no issues,0.01,USE - flag issue minor,8.01,"USE - field & lab, no issues",,,1.748,USE - no issues,328,USE - no issues,26750,7.86
7/28/2016,5738,9/8/2011,NWCA11-2593,NWCA_PROBABILITY,TX,1,CHEM,31680,"USE - field & lab, no issues",0.009,USE - no issues,0.004,USE - no issues,8.41,"USE - field & lab, no issues",,,1.73,USE - no issues,423,USE - no issues,33310,8.27
7/28/2016,5739,7/26/2011,NWCA11-2612,NWCA_PROBABILITY,UT,1,CHEM,124.8,"USE - field & lab, no issues",0.007,USE - no issues,0.072,USE - no issues,7.95,"USE - field & lab, no issues",,,0.408,USE - no issues,148,USE - no issues,116.3,7.58
7/28/2016,5740,8/30/2011,NWCA11-2612,NWCA_REVISITS,UT,2,CHEM,165.6,"USE - field & lab, no issues",0.009,USE - no issues,0.082,USE - no issues,7.91,"USE - field & lab, no issues",,,0.305,USE - no issues,129,USE - no issues,151.8,7.77
7/28/2016,5741,7/21/2011,NWCA11-2619,NWCA_PROBABILITY,UT,1,CHEM,358.5,"USE - field & lab, flag issue minor",0.005,USE - flag issue minor,0.103,USE - flag issue minor,8.26,"USE - field & lab, flag issue minor",,,0.263,USE - flag issue minor,25,USE - flag issue minor,371.2,7.9
7/28/2016,5742,9/6/2011,NWCA11-2619,NWCA_REVISITS,UT,2,CHEM,374.9,"USE - field & lab, no issues",0.009,USE - no issues,0.146,USE - no issues,8.09,"USE - field & lab, no issues",,,0.238,USE - no issues,15,USE - no issues,377.9,7.91
7/28/2016,5743,7/28/2011,NWCA11-2620,NWCA_PROBABILITY,UT,1,CHEM,200.8,"USE - field & lab, no issues",0.013,USE - no issues,0.068,USE - no issues,8.06,"USE - field & lab, no issues",,,0.265,USE - no issues,105,USE - no issues,202,7.77
7/28/2016,5744,8/2/2011,NWCA11-2623,NWCA_PROBABILITY,UT,1,CHEM,123.7,"USE - only lab, no issues",0.009,USE - no issues,0.906,USE - no issues,7.84,"USE - only lab, no issues",,,1.175,USE - no issues,117,USE - no issues,,
7/28/2016,5745,9/7/2011,NWCA11-2628,NWCA_PROBABILITY,UT,1,CHEM,658.1,"USE - field & lab, no issues",0.034,USE - no issues,0.654,USE - no issues,8.15,"USE - field & lab, no issues",,,1.055,USE - no issues,151,USE - no issues,669.4,8.04
7/28/2016,5746,6/21/2011,NWCA11-2632,NWCA_PROBABILITY,VA,1,CHEM,8899,"USE - only lab, no issues",1.241,USE - no issues,0.005,USE - no issues,3.67,"USE - only lab, no issues",,,2.638,USE - flag issue minor,55,USE - no issues,,
7/28/2016,5750,6/29/2011,NWCA11-2655,NWCA_PROBABILITY,VA,1,CHEM,7580,"USE - only lab, no issues",0.141,USE - no issues,0.012,USE - account for <DL/LRL,7.52,"USE - only lab, no issues",,,3.188,USE - no issues,539,USE - no issues,,
7/28/2016,5751,7/21/2011,NWCA11-2656,NWCA_PROBABILITY,VA,1,CHEM,101.8,"USE - only lab, no issues",0.044,USE - no issues,1.177,USE - no issues,6.79,"USE - only lab, no issues",,,1.475,USE - no issues,93,USE - no issues,,
7/28/2016,5753,6/22/2011,NWCA11-2660,NWCA_PROBABILITY,VA,1,CHEM,18660,"USE - only lab, no issues",0.027,USE - no issues,0.007,USE - no issues,7.27,"USE - only lab, no issues",,,0.781,USE - no issues,33,USE - no issues,,
7/28/2016,5755,7/14/2011,NWCA11-2667,NWCA_PROBABILITY,VA,1,CHEM,25700,"USE - only lab, no issues",0.002,USE - account for <DL/LRL,0.002,USE - account for <DL/LRL,7.79,"USE - only lab, no issues",,,0.403,USE - no issues,27,USE - no issues,,
7/28/2016,5756,7/28/2011,NWCA11-2670,NWCA_PROBABILITY,VA,1,CHEM,95.77,"USE - only lab, no issues",0.108,USE - no issues,1.054,USE - no issues,6.66,"USE - only lab, no issues",,,1.625,USE - no issues,71,USE - no issues,,
7/28/2016,5757,8/16/2011,NWCA11-2718,NWCA_PROBABILITY,WA,1,CHEM,800.9,"USE - only lab, no issues",0.088,USE - no issues,0,USE - account for <DL/LRL,8.26,"USE - only lab, no issues",,,4.508,USE - no issues,1212,USE - no issues,,
7/28/2016,5759,5/16/2011,NWCA11-2764,NWCA_PROBABILITY,WV,1,CHEM,123.8,"USE - field & lab, no issues",0.027,USE - no issues,0.014,USE - account for <DL/LRL,7.66,"USE - field & lab, no issues",,,0.826,USE - no issues,67,USE - no issues,181,7.92
7/28/2016,5760,7/6/2011,NWCA11-2765,NWCA_PROBABILITY,WV,1,CHEM,27.4,"USE - field & lab, no issues",0.009,USE - no issues,0.066,USE - no issues,6.94,"USE - field & lab, no issues",,,0.28,USE - no issues,44,USE - no issues,31,5.25
7/28/2016,5764,6/28/2011,NWCA11-2780,NWCA_PROBABILITY,WV,1,CHEM,26,"USE - field & lab, no issues",0.002,USE - account for <DL/LRL,0.209,USE - no issues,6.83,"USE - field & lab, no issues",,,0.239,USE - no issues,14,USE - no issues,26,5.86
7/28/2016,5767,5/18/2011,NWCA11-1383,NWCA_PROBABILITY,GA,1,CHEM,105.8,"USE - only lab, no issues",3.682,USE - no issues,0.013,USE - account for <DL/LRL,6.66,"USE - only lab, no issues",,,4.683,USE - no issues,347,USE - no issues,,
7/28/2016,5774,6/18/2011,NWCA11-2795,NWCA_PROBABILITY,WY,1,CHEM,306.5,"USE - only lab, no issues",0.01,USE - no issues,0.014,USE - account for <DL/LRL,7.1,"USE - only lab, no issues",,,0.438,USE - no issues,147,USE - no issues,,
7/28/2016,5776,7/7/2011,NWCA11-2847,NWCA_PROBABILITY,AR,1,CHEM,,REJECT - no usable value,0.0879,USE - no issues,0.035,USE - account for <DL/LRL,,REJECT - no usable value,,REJECT - no usable value,0.309,REJECT - analyte not TN,110,REJECT - analyte not TP,,
7/28/2016,5781,9/19/2011,NWCA11-2917,NWCA_PROBABILITY,CA,1,CHEM,247,"USE - only lab, no issues",,REJECT - no usable value,0.0084,USE - no issues,7.3,"USE - only lab, no issues",0.381,USE - no issues,,NOVALUE - use TKN+NO3NO2,41.3,USE - no issues,,
7/28/2016,5782,7/7/2011,NWCA11-2918,NWCA_PROBABILITY,CA,1,CHEM,20700,"USE - only lab, no issues",0.008,USE - no issues,0.002,USE - account for <DL/LRL,7.42,"USE - only lab, no issues",,,0.663,USE - no issues,176,USE - no issues,,
7/28/2016,5783,6/23/2011,NWCA11-2921,NWCA_PROBABILITY,CA,1,CHEM,11690,"USE - only lab, no issues",0.87,USE - no issues,0.018,USE - no issues,3.6,"USE - only lab, no issues",,,1.828,USE - no issues,7,USE - no issues,,
7/28/2016,5784,10/4/2011,NWCA11-2922,NWCA_PROBABILITY,CA,1,CHEM,42600,"USE - only lab, no issues",,REJECT - no usable value,0.316,USE - no issues,7.8,"USE - only lab, no issues",0.448,USE - no issues,,NOVALUE - use TKN+NO3NO2,254,USE - no issues,,
7/28/2016,5787,7/11/2011,NWCA11-2940,NWCA_PROBABILITY,CA,1,CHEM,19760,"USE - only lab, no issues",0.009,USE - no issues,0.01,USE - no issues,7.7,"USE - only lab, no issues",,,0.68,USE - no issues,239,USE - no issues,,
7/28/2016,5788,6/27/2011,NWCA11-2941,NWCA_PROBABILITY,CA,1,CHEM,1531,"USE - only lab, no issues",0.029,USE - no issues,0,USE - account for <DL/LRL,7.78,"USE - only lab, no issues",,,3.498,USE - no issues,378,USE - no issues,,
7/28/2016,5790,6/22/2011,NWCA11-2947,NWCA_PROBABILITY,CA,1,CHEM,16310,"USE - only lab, no issues",0.006,USE - no issues,0.002,USE - account for <DL/LRL,7.39,"USE - only lab, no issues",,,0.861,USE - no issues,89,USE - no issues,,
7/28/2016,5791,7/9/2011,NWCA11-2949,NWCA_PROBABILITY,CA,1,CHEM,23170,"USE - only lab, flag issue minor",0.076,USE - flag issue minor,0.033,USE - flag issue minor,7.58,"USE - only lab, flag issue minor",,,0.928,USE - flag issue minor,248,USE - flag issue minor,,
7/28/2016,5792,6/2/2011,NWCA11-2957,NWCA_PROBABILITY,CO,1,CHEM,856,"USE - only lab, no issues",0.021,USE - no issues,0,USE - account for <DL/LRL,7.7,"USE - only lab, no issues",,,0.764,USE - no issues,72,USE - no issues,,
7/28/2016,5802,5/31/2011,NWCA11-2633,NWCA_PROBABILITY,VA,1,CHEM,482.5,"USE - only lab, no issues",0.101,USE - no issues,0.1,USE - no issues,7.98,"USE - only lab, no issues",,,0.499,USE - no issues,204,USE - no issues,,
7/28/2016,5805,7/20/2011,NWCA11-3051,NWCA_PROBABILITY,FL,1,CHEM,50280,"USE - field & lab, flag issue minor",0.004,USE - flag issue minor,0.003,USE - account for <DL/LRL,7.76,"USE - field & lab, flag issue minor",,,0.328,USE - flag issue minor,39,USE - flag issue minor,54094,7.51
7/28/2016,5807,9/23/2011,NWCA11-3062,NWCA_PROBABILITY,FL,1,CHEM,33650,"USE - field & lab, flag issue minor",0.039,USE - flag issue minor,0.029,USE - flag issue minor,8.01,"USE - field & lab, flag issue minor",,,0.763,USE - flag issue minor,44,USE - flag issue minor,38415,7.61
7/28/2016,5815,8/11/2011,NWCA11-3383,NWCA_PROBABILITY,KY,1,CHEM,207.2,"USE - field & lab, no issues",0.501,USE - no issues,0.009,USE - account for <DL/LRL,7.15,"USE - field & lab, no issues",,,2.195,USE - no issues,728,USE - no issues,219.2,7.65
7/28/2016,5821,9/29/2011,NWCA11-3388,NWCA_PROBABILITY,KY,1,CHEM,377.5,"USE - field & lab, no issues",0.014,USE - no issues,0,USE - account for <DL/LRL,7.83,"USE - field & lab, no issues",,,1.33,USE - no issues,231,USE - no issues,344,8.21
7/28/2016,5822,7/13/2011,NWCA11-3568,NWCA_PROBABILITY,MD,1,CHEM,16860,"USE - only lab, no issues",0.013,USE - no issues,0.01,USE - no issues,7.63,"USE - only lab, no issues",,,3.856,USE - no issues,121,USE - no issues,,
7/28/2016,5843,7/5/2011,NWCA11-3803,NWCA_PROBABILITY,MT,1,CHEM,79.4,"USE - field & lab, no issues",0.008,USE - no issues,0.03,USE - no issues,7.7,"USE - field & lab, no issues",,,0.421,USE - no issues,94,USE - no issues,70.9,8.6
7/28/2016,5845,6/23/2011,NWCA11-3818,NWCA_PROBABILITY,MT,1,CHEM,635.1,"USE - field & lab, no issues",0.094,USE - no issues,0.015,USE - account for <DL/LRL,8.2,"USE - field & lab, no issues",,,1.321,USE - no issues,458,USE - no issues,644,8.5
7/28/2016,5846,7/6/2011,NWCA11-3821,NWCA_PROBABILITY,MT,1,CHEM,78.38,"USE - field & lab, no issues",0.014,USE - no issues,0.011,USE - account for <DL/LRL,7.07,"USE - field & lab, no issues",,,1.8,USE - no issues,268,USE - no issues,87.3,6.6
7/28/2016,5847,6/25/2011,NWCA11-4294,NWCA_PROBABILITY,SD,1,CHEM,3822,"USE - field & lab, no issues",0.558,USE - no issues,0.014,USE - account for <DL/LRL,7.41,"USE - field & lab, no issues",,,5.131,USE - no issues,1272,USE - no issues,4050,7.71
7/28/2016,5848,6/28/2011,NWCA11-4298,NWCA_PROBABILITY,SD,1,CHEM,205.8,"USE - field & lab, no issues",0.046,USE - no issues,0.007,USE - account for <DL/LRL,7.13,"USE - field & lab, no issues",,,1.899,USE - no issues,456,USE - no issues,170,9.1
7/28/2016,5849,8/31/2011,NWCA11-4411,NWCA_PROBABILITY,UT,1,CHEM,605.8,"USE - field & lab, no issues",0.379,USE - no issues,0.011,USE - account for <DL/LRL,8.06,"USE - field & lab, no issues",,,2.328,USE - no issues,576,USE - no issues,583.4,7.94
7/28/2016,5850,8/1/2011,NWCA11-4414,NWCA_PROBABILITY,UT,1,CHEM,187.6,"USE - field & lab, no issues",0.027,USE - no issues,0.008,USE - account for <DL/LRL,7.86,"USE - field & lab, no issues",,,3.988,USE - no issues,1683,USE - no issues,177.4,7.12
7/28/2016,5851,8/24/2011,NWCA11-4419,NWCA_PROBABILITY,UT,1,CHEM,350.9,"USE - field & lab, no issues",0.011,USE - no issues,0.025,USE - no issues,8.17,"USE - field & lab, no issues",,,0.165,USE - no issues,24,USE - no issues,329.7,8.03
7/28/2016,5853,7/18/2011,NWCA11-4577,NWCA_PROBABILITY,WV,1,CHEM,31.54,"USE - field & lab, no issues",0.016,USE - no issues,0.193,USE - no issues,6.96,"USE - field & lab, no issues",,,0.288,USE - no issues,19,USE - no issues,43,5.33
7/28/2016,5854,7/20/2011,NWCA11-4581,NWCA_PROBABILITY,WV,1,CHEM,34.33,"USE - field & lab, no issues",0.025,USE - no issues,0.116,USE - no issues,6.99,"USE - field & lab, no issues",,,0.403,USE - no issues,50,USE - no issues,50,6
7/28/2016,5855,7/10/2011,NWCA11-4706,NWCA_PROBABILITY,CA,1,CHEM,19480,"USE - only lab, no issues",0.036,USE - no issues,0.045,USE - no issues,7.67,"USE - only lab, no issues",,,0.796,USE - no issues,324,USE - no issues,,
7/28/2016,5856,6/8/2011,NWCA11-4708,NWCA_PROBABILITY,CA,1,CHEM,700.9,"USE - only lab, no issues",0.234,USE - no issues,0.44,USE - no issues,7.46,"USE - only lab, no issues",,,1.674,USE - no issues,1078,USE - no issues,,
7/28/2016,5857,9/13/2011,NWCA11-4709,NWCA_PROBABILITY,CA,1,CHEM,191,"USE - only lab, no issues",,REJECT - no usable value,0.0285,USE - no issues,7.6,"USE - only lab, no issues",0.404,USE - no issues,,NOVALUE - use TKN+NO3NO2,31.3,USE - no issues,,
7/28/2016,5858,8/2/2011,NWCA11-4713,NWCA_PROBABILITY,CA,1,CHEM,45200,"USE - only lab, no issues",,REJECT - no usable value,0,USE - account for <DL/LRL,9.5,"USE - only lab, no issues",1.673,USE - no issues,,NOVALUE - use TKN+NO3NO2,341,USE - no issues,,
7/28/2016,5859,7/28/2011,NWCA11-4716,NWCA_PROBABILITY,CA,1,CHEM,13360,"USE - only lab, no issues",,REJECT - no usable value,7.81,USE - no issues,7.8,"USE - only lab, no issues",1.648,USE - no issues,,NOVALUE - use TKN+NO3NO2,1555,USE - no issues,,
7/28/2016,5861,9/5/2011,NWCA11-4718,NWCA_PROBABILITY,CA,1,CHEM,1152,"USE - only lab, no issues",,REJECT - no usable value,0,USE - account for <DL/LRL,7.5,"USE - only lab, no issues",0.618,USE - no issues,,NOVALUE - use TKN+NO3NO2,281,USE - no issues,,
7/28/2016,5862,7/8/2011,NWCA11-4721,NWCA_PROBABILITY,CA,1,CHEM,20870,"USE - only lab, no issues",0.004,USE - no issues,0.002,USE - account for <DL/LRL,7.45,"USE - only lab, no issues",,,0.725,USE - no issues,103,USE - no issues,,
7/28/2016,5863,9/14/2011,NWCA11-4729,NWCA_PROBABILITY,CA,1,CHEM,5111,"USE - only lab, no issues",,REJECT - no usable value,0,USE - account for <DL/LRL,7,"USE - only lab, no issues",3.736,USE - no issues,,NOVALUE - use TKN+NO3NO2,265,USE - no issues,,
7/28/2016,5869,8/4/2011,NWCA11-MN-0002,NWCA_PROBABILITY,MN,1,CHEM,337.5,"USE - field & lab, no issues",0.06,USE - no issues,0.012,USE - account for <DL/LRL,7.17,"USE - field & lab, no issues",,,3.13,USE - no issues,1272,USE - no issues,334,6.95
7/28/2016,5873,7/27/2011,NWCA11-MN-0003,NWCA_PROBABILITY,MN,1,CHEM,28.67,"USE - field & lab, no issues",0.014,USE - no issues,0.015,USE - account for <DL/LRL,6.63,"USE - field & lab, no issues",,,0.535,USE - no issues,21,USE - no issues,28.5,6.55
7/28/2016,5883,8/12/2011,NWCA11-MN-0011,NWCA_PROBABILITY,MN,1,CHEM,700.8,"USE - field & lab, flag issue minor",0.094,USE - flag issue minor,0.007,USE - account for <DL/LRL,6.88,"USE - field & lab, flag issue minor",,,3.693,USE - flag issue minor,1099,USE - flag issue minor,845,6.69
7/28/2016,5892,8/15/2011,NWCA11-MN-0019,NWCA_PROBABILITY,MN,1,CHEM,333.9,"USE - field & lab, no issues",4.687,USE - no issues,0.01,USE - account for <DL/LRL,7.4,"USE - field & lab, no issues",,,16.45,USE - no issues,1863,USE - no issues,334,7.35
7/28/2016,5898,8/3/2011,NWCA11-MN-0025,NWCA_PROBABILITY,MN,1,CHEM,385.9,"USE - field & lab, no issues",0.065,USE - no issues,0.028,USE - no issues,7.66,"USE - field & lab, no issues",,,0.888,USE - no issues,344,USE - no issues,371,7.42
7/28/2016,5902,8/2/2011,NWCA11-MN-0027,NWCA_PROBABILITY,MN,1,CHEM,502.2,"USE - field & lab, no issues",0.031,USE - no issues,0,USE - account for <DL/LRL,8.32,"USE - field & lab, no issues",,,1.185,USE - no issues,57,USE - no issues,493,8.37
7/28/2016,5904,8/22/2011,NWCA11-MN-0029,NWCA_PROBABILITY,MN,1,CHEM,324.8,"USE - field & lab, no issues",0.434,USE - no issues,0.008,USE - account for <DL/LRL,7.02,"USE - field & lab, no issues",,,2.293,USE - no issues,1256,USE - no issues,329,7.39
7/28/2016,5908,8/24/2011,NWCA11-MN-0032,NWCA_PROBABILITY,MN,1,CHEM,614,"USE - field & lab, no issues",3.007,USE - no issues,0.008,USE - account for <DL/LRL,7.05,"USE - field & lab, no issues",,,6.988,USE - no issues,1988,USE - no issues,665,6.8
7/28/2016,5910,8/9/2011,NWCA11-MN-0007,NWCA_PROBABILITY,MN,1,CHEM,372.8,"USE - field & lab, no issues",0.021,USE - no issues,0.007,USE - account for <DL/LRL,7.7,"USE - only lab, no issues",,,1.33,USE - no issues,106,USE - no issues,385,
7/28/2016,5911,8/4/2011,NWCA11-2686,NWCA_REVISITS,VT,2,CHEM,127.6,"USE - only lab, no issues",0.012,USE - no issues,0.007,USE - account for <DL/LRL,7.16,"USE - only lab, no issues",,,0.39,USE - no issues,16,USE - no issues,,
7/28/2016,5912,6/28/2011,NWCA11-2687,NWCA_PROBABILITY,VT,1,CHEM,440.3,"USE - only lab, no issues",0.002,USE - account for <DL/LRL,0.008,USE - account for <DL/LRL,7.35,"USE - only lab, no issues",,,0.698,USE - no issues,587,USE - no issues,,
7/28/2016,5915,8/2/2011,NWCA11-2687,NWCA_REVISITS,VT,2,CHEM,511.8,"USE - only lab, no issues",0.017,USE - no issues,0.007,USE - account for <DL/LRL,7.43,"USE - only lab, no issues",,,0.88,USE - no issues,438,USE - no issues,,
7/28/2016,5916,7/12/2011,NWCA11-2688,NWCA_PROBABILITY,VT,1,CHEM,247.4,"USE - only lab, no issues",0.01,USE - no issues,0.007,USE - account for <DL/LRL,7.48,"USE - only lab, no issues",,,0.458,USE - no issues,44,USE - no issues,,
7/28/2016,5920,7/5/2011,NWCA11-2693,NWCA_PROBABILITY,VT,1,CHEM,261.6,"USE - only lab, no issues",0.043,USE - no issues,0.539,USE - no issues,7.59,"USE - only lab, no issues",,,0.988,USE - no issues,62,USE - no issues,,
7/28/2016,5921,7/14/2011,NWCA11-4486,NWCA_PROBABILITY,VT,1,CHEM,617.3,"USE - only lab, no issues",0.02,USE - no issues,0.04,USE - no issues,8.15,"USE - only lab, no issues",,,0.373,USE - no issues,43,USE - no issues,,
7/28/2016,5923,7/28/2011,NWCA11-2698,NWCA_PROBABILITY,VT,1,CHEM,70.96,"USE - only lab, no issues",0.008,USE - no issues,0.005,USE - account for <DL/LRL,7.03,"USE - only lab, no issues",,,0.318,USE - no issues,37,USE - no issues,,
7/28/2016,5924,7/19/2011,NWCA11-2694,NWCA_PROBABILITY,VT,1,CHEM,12.72,"USE - only lab, no issues",0.01,USE - no issues,0.025,USE - no issues,5.41,"USE - only lab, no issues",,,0.603,USE - no issues,54,USE - no issues,,
7/28/2016,5925,5/11/2011,NWCA11-2071,NWCA_PROBABILITY,NC,1,CHEM,82.41,"USE - field & lab, no issues",0.352,USE - no issues,0.014,USE - account for <DL/LRL,6.73,"USE - field & lab, no issues",,,2.138,USE - no issues,446,USE - no issues,66.2,5.8
7/28/2016,5927,6/23/2011,NWCA11-1314,NWCA_PROBABILITY,FL,1,CHEM,36.78,"USE - field & lab, no issues",0.044,USE - no issues,0.092,USE - flag issue minor,6.53,"USE - field & lab, no issues",,,0.151,USE - no issues,105,USE - no issues,40,5.96
