PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,STUDY,STATE,LAB,SAMPLE_TYPE,MATRIX,BATCH_ID,ANALYTE,SAM_CODE,RESULT,RESULT_UNITS,MDL,RL,NARS_FLAG,DATE_RECEIVED,DATE_ANALYZED,HOLDING_TIME,LAB_SAMPLE_ID,LAB_COMMENT
4/9/2021,2011295,NLA17_IN-10012,09-Aug-17,1,NLA,IN,WRS,CHEM,WATER,170816.1,PTL,REGULAR,52.13,UG/L,1.2,4,,10-Aug-17,16-Aug-17,7,1710755,
4/9/2021,2010874,NLA17_IN-10013,05-Sep-17,1,NLA,IN,WRS,CHEM,WATER,170925.1,PTL,REGULAR,954.315,UG/L,1.2,4,,07-Sep-17,25-Sep-17,20,1710984,
4/9/2021,2011260,NLA17_IN-10026,03-Aug-17,1,NLA,IN,WRS,CHEM,WATER,170809.1,PTL,REGULAR,167.74,UG/L,1.2,4,,05-Aug-17,09-Aug-17,6,1710716,
4/9/2021,2010383,NLA17_IN-10028,27-Jun-17,1,NLA,IN,WRS,CHEM,WATER,170715.1,PTL,REGULAR,23.19625,UG/L,1.2,4,,29-Jun-17,15-Jul-17,18,1710278,
4/9/2021,2011159,NLA17_IN-10028,20-Jul-17,2,NLA,IN,WRS,CHEM,WATER,170727.1,PTL,REGULAR,19.3875,UG/L,1.2,4,,22-Jul-17,27-Jul-17,7,1710532,
4/9/2021,2011223,NLA17_IN-10029,26-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170803.1,PTL,REGULAR,40.77125,UG/L,1.2,4,,28-Jul-17,03-Aug-17,8,1710604,"Cooler ice melted, 16.0C"
4/9/2021,2011052,NLA17_IN-10031,27-Jun-17,1,NLA,IN,WRS,CHEM,WATER,170714.1,PTL,REGULAR,67.7125,UG/L,1.2,4,,28-Jun-17,14-Jul-17,17,1710242,
4/9/2021,2011078,NLA17_IN-10032,05-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170718.1,PTL,REGULAR,62.49625,UG/L,1.2,4,,07-Jul-17,18-Jul-17,13,1710332,
4/9/2021,2011062,NLA17_IN-10037,28-Jun-17,1,NLA,IN,WRS,CHEM,WATER,170715.1,PTL,REGULAR,8.8725,UG/L,1.2,4,,29-Jun-17,15-Jul-17,17,1710274,
4/9/2021,2011077,NLA17_IN-10039,05-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170718.1,PTL,REGULAR,30.0975,UG/L,1.2,4,,07-Jul-17,18-Jul-17,13,1710331,"Cooler ice melted, 16.2C, 20 mls air in cubitainer"
4/9/2021,2010302,NLA17_IN-10047,20-Jun-17,1,NLA,IN,WRS,CHEM,WATER,170712.2,PTL,REGULAR,5.66,UG/L,1.2,4,,22-Jun-17,12-Jul-17,22,1710180,
4/9/2021,2011120,NLA17_IN-10051,13-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170720.1,PTL,REGULAR,119.33625,UG/L,1.2,4,,15-Jul-17,20-Jul-17,7,1710427,
4/9/2021,2011043,NLA17_IN-10053,26-Jun-17,1,NLA,IN,WRS,CHEM,WATER,170713.1,PTL,REGULAR,62.285,UG/L,1.2,4,,27-Jun-17,13-Jul-17,17,1710233,
4/9/2021,2011083,NLA17_IN-10055,06-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170718.1,PTL,REGULAR,11.125,UG/L,1.2,4,,08-Jul-17,18-Jul-17,12,1710341,
4/9/2021,2011255,NLA17_IN-10067,02-Aug-17,1,NLA,IN,WRS,CHEM,WATER,170809.1,PTL,REGULAR,17.93625,UG/L,1.2,4,,03-Aug-17,09-Aug-17,7,1710679,
4/9/2021,2010605,NLA17_IN-10068,27-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170803.1,PTL,REGULAR,54.56375,UG/L,1.2,4,,28-Jul-17,03-Aug-17,7,1710614,rerun 6/21/18:  52
4/9/2021,2010945,NLA17_IN-10070,20-Sep-17,1,NLA,IN,WRS,CHEM,WATER,171004.1,PTL,REGULAR,11.379,UG/L,1.2,4,,22-Sep-17,04-Oct-17,14,1711103,rerun 6/21/18:  6
4/9/2021,2011113,NLA17_IN-10072,13-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170719.1,PTL,REGULAR,18.6625,UG/L,1.2,4,,14-Jul-17,19-Jul-17,6,1710416,
4/9/2021,2010829,NLA17_IN-10076,28-Aug-17,1,NLA,IN,WRS,CHEM,WATER,170906.1,PTL,REGULAR,310.3075,UG/L,1.2,4,,30-Aug-17,06-Sep-17,9,1710927,
4/9/2021,2010518,NLA17_IN-10077,19-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170801.1,PTL,REGULAR,118.9575,UG/L,1.2,4,,20-Jul-17,01-Aug-17,13,1710487,rerun 6/21/18:  106
4/9/2021,2010676,NLA17_IN-10082,02-Aug-17,1,NLA,IN,WRS,CHEM,WATER,170809.1,PTL,REGULAR,13.6825,UG/L,1.2,4,,03-Aug-17,09-Aug-17,7,1710678,
4/9/2021,2011305,NLA17_IN-10085,10-Aug-17,1,NLA,IN,WRS,CHEM,WATER,170816.1,PTL,REGULAR,52.91375,UG/L,1.2,4,,11-Aug-17,16-Aug-17,6,1710774,
4/9/2021,2011292,NLA17_IN-10089,09-Aug-17,1,NLA,IN,WRS,CHEM,WATER,170816.1,PTL,REGULAR,21.3375,UG/L,1.2,4,,11-Aug-17,16-Aug-17,7,1710776,
4/9/2021,2011242,NLA17_IN-10094,01-Aug-17,1,NLA,IN,WRS,CHEM,WATER,170809.1,PTL,REGULAR,18.47875,UG/L,1.2,4,,03-Aug-17,09-Aug-17,8,1710674,
4/9/2021,2010846,NLA17_IN-10096,30-Aug-17,1,NLA,IN,WRS,CHEM,WATER,170906.1,PTL,REGULAR,36.04875,UG/L,1.2,4,,01-Sep-17,06-Sep-17,7,1710959,
4/9/2021,2011121,NLA17_IN-10099,14-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170720.1,PTL,REGULAR,297.13375,UG/L,1.2,4,,15-Jul-17,20-Jul-17,6,1710436,
4/9/2021,2010576,NLA17_IN-10100,25-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170802.1,PTL,REGULAR,94.00375,UG/L,1.2,4,,26-Jul-17,02-Aug-17,8,1710570,
4/9/2021,2011476,NLA17_IN-10102,14-Sep-17,1,NLA,IN,WRS,CHEM,WATER,171002.1,PTL,REGULAR,133.13375,UG/L,1.2,4,,16-Sep-17,02-Oct-17,18,1711072,
4/9/2021,2011318,NLA17_IN-10105,11-Aug-17,1,NLA,IN,WRS,CHEM,WATER,170816.1,PTL,REGULAR,70.2225,UG/L,1.2,4,,12-Aug-17,16-Aug-17,5,1710784,
4/9/2021,2011283,NLA17_IN-10108,08-Aug-17,1,NLA,IN,WRS,CHEM,WATER,170815.1,PTL,REGULAR,30.57125,UG/L,1.2,4,,09-Aug-17,15-Aug-17,7,1710733,
4/9/2021,2011154,NLA17_IN-10109,20-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170726.1,PTL,REGULAR,10.43,UG/L,1.2,4,,21-Jul-17,26-Jul-17,6,1710512,
4/9/2021,2011258,NLA17_IN-10120,03-Aug-17,1,NLA,IN,WRS,CHEM,WATER,170809.1,PTL,REGULAR,52.0875,UG/L,1.2,4,,04-Aug-17,09-Aug-17,6,1710695,
4/9/2021,2011438,NLA17_IN-10122,07-Sep-17,1,NLA,IN,WRS,CHEM,WATER,170913.1,PTL,REGULAR,97.70125,UG/L,1.2,4,,09-Sep-17,13-Sep-17,6,1711012,
4/9/2021,2010891,NLA17_IN-10123,11-Sep-17,1,NLA,IN,WRS,CHEM,WATER,170925.1,PTL,REGULAR,46.03375,UG/L,1.2,4,,13-Sep-17,25-Sep-17,14,1711039,
4/9/2021,2011234,NLA17_IN-10125,31-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170808.1,PTL,REGULAR,303.07375,UG/L,1.2,4,,01-Aug-17,08-Aug-17,8,1710645,
4/9/2021,2011333,NLA17_IN-10126,16-Aug-17,1,NLA,IN,WRS,CHEM,WATER,170824.1,PTL,REGULAR,57.5175,UG/L,1.2,4,,18-Aug-17,24-Aug-17,8,1710842,
4/9/2021,2011220,NLA17_IN-10129,27-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170803.2,PTL,REGULAR,36.99875,UG/L,1.2,4,,28-Jul-17,03-Aug-17,7,1710618,
4/9/2021,2011316,NLA17_IN-10132,11-Aug-17,1,NLA,IN,WRS,CHEM,WATER,170816.1,PTL,REGULAR,35.07625,UG/L,1.2,4,,12-Aug-17,16-Aug-17,5,1710781,
4/9/2021,2011158,NLA17_IN-10133,19-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170801.1,PTL,REGULAR,14.315,UG/L,1.2,4,,20-Jul-17,01-Aug-17,13,1710479,
4/9/2021,2011230,NLA17_IN-10134,28-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170803.2,PTL,REGULAR,76.21625,UG/L,1.2,4,,29-Jul-17,03-Aug-17,6,1710634,
4/9/2021,2010559,NLA17_IN-10136,21-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170726.1,PTL,REGULAR,40.2075,UG/L,1.2,4,,22-Jul-17,26-Jul-17,5,1710526,
4/9/2021,2010594,NLA17_IN-10138,26-Jul-17,1,NLA,IN,WRS,CHEM,WATER,170802.1,PTL,REGULAR,21.4475,UG/L,1.2,4,,27-Jul-17,02-Aug-17,7,1710580,
4/9/2021,2011300,NLA17_IN-10139,10-Aug-17,1,NLA,IN,WRS,CHEM,WATER,170816.1,PTL,REGULAR,222.2225,UG/L,1.2,4,,11-Aug-17,16-Aug-17,6,1710772,
4/9/2021,2011274,NLA17_IN-10140,07-Aug-17,1,NLA,IN,WRS,CHEM,WATER,170815.1,PTL,REGULAR,28.41375,UG/L,1.2,4,,08-Aug-17,15-Aug-17,8,1710723,
4/9/2021,2010733,NLA17_IN-10141,14-Aug-17,1,NLA,IN,WRS,CHEM,WATER,170823.1,PTL,REGULAR,17.405,UG/L,1.2,4,,16-Aug-17,23-Aug-17,9,1710802,
4/9/2021,2011343,NLA17_IN-10142,18-Aug-17,1,NLA,IN,WRS,CHEM,WATER,170824.1,PTL,REGULAR,102.07,UG/L,1.2,4,,19-Aug-17,24-Aug-17,6,1710857,
4/9/2021,2011323,NLA17_IN-10161,14-Aug-17,1,NLA,IN,WRS,CHEM,WATER,170823.1,PTL,REGULAR,11.3475,UG/L,1.2,4,,16-Aug-17,23-Aug-17,9,1710809,
4/9/2021,2011329,NLA17_IN-10171,15-Aug-17,1,NLA,IN,WRS,CHEM,WATER,170823.1,PTL,REGULAR,244.5375,UG/L,1.2,4,,16-Aug-17,23-Aug-17,8,1710816,
4/9/2021,2010949,NLA17_IN-10173,19-Sep-17,1,NLA,IN,WRS,CHEM,WATER,171003.1,PTL,REGULAR,129.33875,UG/L,1.2,4,,21-Sep-17,03-Oct-17,14,1711079,
4/9/2021,2010948,NLA17_IN-10175,21-Sep-17,1,NLA,IN,WRS,CHEM,WATER,171004.1,PTL,REGULAR,17.19875,UG/L,1.2,4,,23-Sep-17,04-Oct-17,13,1711108,
4/9/2021,2010201,NLA17_KS-10001,07-Jun-17,1,NLA,KS,WRS,CHEM,WATER,170623.1,PTL,REGULAR,498.325,UG/L,1.2,4,,08-Jun-17,23-Jun-17,16,1710051,
4/9/2021,2010307,NLA17_KS-10001,21-Jun-17,2,NLA,KS,WRS,CHEM,WATER,170713.1,PTL,REGULAR,505.62,UG/L,1.2,4,,22-Jun-17,13-Jul-17,22,1710194,
4/9/2021,2010274,NLA17_KS-10002,19-Jun-17,1,NLA,KS,WRS,CHEM,WATER,170711.1,PTL,REGULAR,85.93875,UG/L,1.2,4,,20-Jun-17,11-Jul-17,22,1710153,
4/9/2021,2010229,NLA17_KS-10003,12-Jun-17,1,NLA,KS,WRS,CHEM,WATER,170629.1,PTL,REGULAR,27.16125,UG/L,1.2,4,,13-Jun-17,29-Jun-17,17,1710082,
4/9/2021,2010245,NLA17_KS-10004,14-Jun-17,1,NLA,KS,WRS,CHEM,WATER,170630.1,PTL,REGULAR,153.62625,UG/L,1.2,4,,15-Jun-17,30-Jun-17,16,1710111,
4/9/2021,2010190,NLA17_KS-10005,06-Jun-17,1,NLA,KS,WRS,CHEM,WATER,170623.1,PTL,REGULAR,66.83625,UG/L,1.2,4,,07-Jun-17,23-Jun-17,17,1710038,
4/9/2021,2010331,NLA17_KS-10005,22-Jun-17,2,NLA,KS,WRS,CHEM,WATER,170713.1,PTL,REGULAR,67.17625,UG/L,1.2,4,,23-Jun-17,13-Jul-17,21,1710199,
4/9/2021,2010222,NLA17_KS-10006,11-Jun-17,1,NLA,KS,WRS,CHEM,WATER,170629.1,PTL,REGULAR,118.22875,UG/L,1.2,4,,13-Jun-17,29-Jun-17,18,1710090,
4/9/2021,2010985,NLA17_KS-10007,05-Jun-17,1,NLA,KS,WRS,CHEM,WATER,170622.1,PTL,REGULAR,14.0125,UG/L,1.2,4,,06-Jun-17,22-Jun-17,17,1710022,
4/9/2021,2010254,NLA17_KS-10010,15-Jun-17,1,NLA,KS,WRS,CHEM,WATER,170711.1,PTL,REGULAR,38.42,UG/L,1.2,4,S,20-Jun-17,11-Jul-17,26,1710154,
4/9/2021,2010233,NLA17_KS-10011,13-Jun-17,1,NLA,KS,WRS,CHEM,WATER,170630.1,PTL,REGULAR,49.4225,UG/L,1.2,4,,14-Jun-17,30-Jun-17,17,1710094,
4/9/2021,2010292,NLA17_KS-10025,20-Jun-17,1,NLA,KS,WRS,CHEM,WATER,170711.1,PTL,REGULAR,146.7975,UG/L,1.2,4,,21-Jun-17,11-Jul-17,21,1710157,
4/9/2021,2010203,NLA17_KS-10028,08-Jun-17,1,NLA,KS,WRS,CHEM,WATER,170629.1,PTL,REGULAR,99.48,UG/L,1.2,4,,09-Jun-17,29-Jun-17,21,1710063,
4/9/2021,2010275,NLA17_KS-10033,18-Jun-17,1,NLA,KS,WRS,CHEM,WATER,170711.1,PTL,REGULAR,557.58875,UG/L,1.2,4,,20-Jun-17,11-Jul-17,23,1710151,
4/9/2021,2010217,NLA17_KS-10034,09-Jun-17,1,NLA,KS,WRS,CHEM,WATER,170629.1,PTL,REGULAR,17.9125,UG/L,1.2,4,,10-Jun-17,29-Jun-17,20,1710079,
4/9/2021,2010266,NLA17_KS-10035,16-Jun-17,1,NLA,KS,WRS,CHEM,WATER,170707.2,PTL,REGULAR,429.58,UG/L,1.2,4,,17-Jun-17,07-Jul-17,21,1710144,
4/9/2021,2010340,NLA17_KS-10041,23-Jun-17,1,NLA,KS,WRS,CHEM,WATER,170713.1,PTL,REGULAR,22.6925,UG/L,1.2,4,,24-Jun-17,13-Jul-17,20,1710222,
4/9/2021,2010379,NLA17_KS-HP001,29-Jun-17,1,NLA,KS,WRS,CHEM,WATER,170715.1,PTL,REGULAR,35.99,UG/L,1.2,4,,30-Jun-17,15-Jul-17,16,1710287,
4/9/2021,2010388,NLA17_KS-HP002,29-Jun-17,1,NLA,KS,WRS,CHEM,WATER,170715.1,PTL,REGULAR,17.45625,UG/L,1.2,4,,30-Jun-17,15-Jul-17,16,1710293,
4/9/2021,2010395,NLA17_KS-HP003,30-Jun-17,1,NLA,KS,WRS,CHEM,WATER,170717.1,PTL,REGULAR,35.5175,UG/L,1.2,4,,01-Jul-17,17-Jul-17,17,1710313,
4/9/2021,2010187,NLA17_KY-10001,06-Jun-17,1,NLA,KY,WRS,CHEM,WATER,170623.1,PTL,REGULAR,5.91625,UG/L,1.2,4,,07-Jun-17,23-Jun-17,17,1710028,
4/9/2021,2010895,NLA17_KY-10001,12-Sep-17,2,NLA,KY,WRS,CHEM,WATER,170925.1,PTL,REGULAR,8.4575,UG/L,1.2,4,,13-Sep-17,25-Sep-17,13,1711028,
4/9/2021,2010570,NLA17_KY-10002,25-Jul-17,1,NLA,KY,WRS,CHEM,WATER,170801.1,PTL,REGULAR,9.94125,UG/L,1.2,4,,26-Jul-17,01-Aug-17,7,1710554,
4/9/2021,2011028,NLA17_KY-10003,15-Jun-17,1,NLA,KY,WRS,CHEM,WATER,170712.1,PTL,REGULAR,694.425,UG/L,1.2,4,,17-Jun-17,12-Jul-17,27,1710138,"cooler ice melted, 4.8C, 25 ml air in cubitainer; 2x dilution 6/21/18:  687"
4/9/2021,2011496,NLA17_KY-10003,21-Sep-17,2,NLA,KY,WRS,CHEM,WATER,171004.1,PTL,REGULAR,244.19125,UG/L,1.2,4,,23-Sep-17,04-Oct-17,13,1711106,
4/9/2021,2010244,NLA17_KY-10004,14-Jun-17,1,NLA,KY,WRS,CHEM,WATER,170706.1,PTL,REGULAR,196.64375,UG/L,1.2,4,,15-Jun-17,06-Jul-17,22,1710116,
4/9/2021,2010193,NLA17_KY-10006,07-Jun-17,1,NLA,KY,WRS,CHEM,WATER,170623.1,PTL,REGULAR,16.17625,UG/L,1.2,4,,08-Jun-17,23-Jun-17,16,1710041,"ice in cooler melted, 12C"
4/9/2021,2010236,NLA17_KY-10017,13-Jun-17,1,NLA,KY,WRS,CHEM,WATER,170630.1,PTL,REGULAR,28.745,UG/L,1.2,4,,15-Jun-17,30-Jun-17,17,1710112,
4/9/2021,2010230,NLA17_KY-10023,12-Jun-17,1,NLA,KY,WRS,CHEM,WATER,170630.1,PTL,REGULAR,11.0875,UG/L,1.2,4,,14-Jun-17,30-Jun-17,18,1710098,
4/9/2021,2010282,NLA17_KY-10024,20-Jun-17,1,NLA,KY,WRS,CHEM,WATER,170711.1,PTL,REGULAR,8.94625,UG/L,1.2,4,,21-Jun-17,11-Jul-17,21,1710158,
4/9/2021,2010309,NLA17_KY-10027,21-Jun-17,1,NLA,KY,WRS,CHEM,WATER,170712.2,PTL,REGULAR,35.195,UG/L,1.2,4,,22-Jun-17,12-Jul-17,21,1710183,
4/9/2021,2010505,NLA17_LA-10001,18-Jul-17,1,NLA,LA,WRS,CHEM,WATER,170725.1,PTL,REGULAR,119.11375,UG/L,1.2,4,,19-Jul-17,25-Jul-17,7,1710459,
4/9/2021,2010946,NLA17_LA-10001,21-Sep-17,2,NLA,LA,WRS,CHEM,WATER,171003.1,PTL,REGULAR,105.0425,UG/L,1.2,4,,22-Sep-17,03-Oct-17,12,1711098,
4/9/2021,2010373,NLA17_LA-10002,28-Jun-17,1,NLA,LA,WRS,CHEM,WATER,170715.1,PTL,REGULAR,38.23625,UG/L,1.2,4,,29-Jun-17,15-Jul-17,17,1710257,
4/9/2021,2010924,NLA17_LA-10004,14-Sep-17,2,NLA,LA,WRS,CHEM,WATER,171002.1,PTL,REGULAR,137.10625,UG/L,1.2,4,,16-Sep-17,02-Oct-17,18,1711067,
4/9/2021,2011057,NLA17_LA-10004,27-Jun-17,1,NLA,LA,WRS,CHEM,WATER,170714.1,PTL,REGULAR,166.18125,UG/L,1.2,4,,28-Jun-17,14-Jul-17,17,1710241,
4/9/2021,2010451,NLA17_LA-10006,12-Jul-17,1,NLA,LA,WRS,CHEM,WATER,170719.1,PTL,REGULAR,79.6075,UG/L,1.2,4,,13-Jul-17,19-Jul-17,7,1710404,
4/9/2021,2011001,NLA17_LA-10007,08-Jun-17,1,NLA,LA,WRS,CHEM,WATER,170629.1,PTL,REGULAR,236.06125,UG/L,1.2,4,,09-Jun-17,29-Jun-17,21,1710059,
4/9/2021,2010928,NLA17_LA-10015,19-Sep-17,1,NLA,LA,WRS,CHEM,WATER,171003.1,PTL,REGULAR,99.93,UG/L,1.2,4,,20-Sep-17,03-Oct-17,14,1711075,
4/9/2021,2010598,NLA17_LA-10018,26-Jul-17,1,NLA,LA,WRS,CHEM,WATER,170803.1,PTL,REGULAR,251.98,UG/L,1.2,4,,28-Jul-17,03-Aug-17,8,1710613,"Cooler ice melted, 12.4C"
4/9/2021,2011081,NLA17_LA-10024,06-Jul-17,1,NLA,LA,WRS,CHEM,WATER,170718.1,PTL,REGULAR,41.8425,UG/L,1.2,4,,07-Jul-17,18-Jul-17,12,1710324,
4/9/2021,2010521,NLA17_LA-10046,19-Jul-17,1,NLA,LA,WRS,CHEM,WATER,170801.1,PTL,REGULAR,102.77625,UG/L,1.2,4,,20-Jul-17,01-Aug-17,13,1710488,rerun 6/21/18:  89
4/9/2021,2010669,NLA17_LA-10075,03-Aug-17,1,NLA,LA,WRS,CHEM,WATER,170809.1,PTL,REGULAR,66.84,UG/L,1.2,4,,04-Aug-17,09-Aug-17,6,1710713,
4/9/2021,2010896,NLA17_LA-10108,12-Sep-17,1,NLA,LA,WRS,CHEM,WATER,170925.1,PTL,REGULAR,41.6625,UG/L,1.2,4,,13-Sep-17,25-Sep-17,13,1711033,
4/9/2021,2010762,NLA17_LA-10155,16-Aug-17,1,NLA,LA,WRS,CHEM,WATER,170823.1,PTL,REGULAR,46.7775,UG/L,1.2,4,,17-Aug-17,23-Aug-17,7,1710827,
4/9/2021,2010939,NLA17_LA-10231,20-Sep-17,1,NLA,LA,WRS,CHEM,WATER,171003.1,PTL,REGULAR,166.4225,UG/L,1.2,4,,21-Sep-17,03-Oct-17,13,1711085,
4/9/2021,2010750,NLA17_LA-10303,15-Aug-17,1,NLA,LA,WRS,CHEM,WATER,170823.1,PTL,REGULAR,66.3125,UG/L,1.2,4,,16-Aug-17,23-Aug-17,8,1710813,
4/9/2021,2010564,NLA17_MA-10001,24-Jul-17,1,NLA,MA,WRS,CHEM,WATER,170801.1,PTL,REGULAR,11.26125,UG/L,1.2,4,,25-Jul-17,01-Aug-17,8,1710546,
4/9/2021,2010747,NLA17_MA-10001,15-Aug-17,2,NLA,MA,WRS,CHEM,WATER,170823.1,PTL,REGULAR,13.83875,UG/L,1.2,4,,16-Aug-17,23-Aug-17,8,1710812,Ice in cubitainer
4/9/2021,2010585,NLA17_MA-10002,25-Jul-17,1,NLA,MA,WRS,CHEM,WATER,170801.1,PTL,REGULAR,29.745,UG/L,1.2,4,,26-Jul-17,01-Aug-17,7,1710552,
4/9/2021,2010661,NLA17_MA-10003,02-Aug-17,1,NLA,MA,WRS,CHEM,WATER,170809.1,PTL,REGULAR,23.155,UG/L,1.2,4,,03-Aug-17,09-Aug-17,7,1710691,Ice in cubitainer
4/9/2021,2010625,NLA17_MA-10004,28-Jul-17,1,NLA,MA,WRS,CHEM,WATER,170803.2,PTL,REGULAR,20.20875,UG/L,1.2,4,,29-Jul-17,03-Aug-17,6,1710626,
4/9/2021,2010731,NLA17_MA-10004,14-Aug-17,2,NLA,MA,WRS,CHEM,WATER,170823.1,PTL,REGULAR,16.25125,UG/L,1.2,4,,15-Aug-17,23-Aug-17,9,1710793,
4/9/2021,2010644,NLA17_MA-10005,01-Aug-17,1,NLA,MA,WRS,CHEM,WATER,170808.1,PTL,REGULAR,8.23375,UG/L,1.2,4,,02-Aug-17,08-Aug-17,7,1710658,
4/9/2021,2010590,NLA17_MA-10007,26-Jul-17,1,NLA,MA,WRS,CHEM,WATER,170803.1,PTL,REGULAR,19.205,UG/L,1.2,4,,28-Jul-17,03-Aug-17,8,1710603,
4/9/2021,2010606,NLA17_MA-10017,27-Jul-17,1,NLA,MA,WRS,CHEM,WATER,170803.2,PTL,REGULAR,280.43875,UG/L,1.2,4,,29-Jul-17,03-Aug-17,7,1710632,
4/9/2021,2010638,NLA17_MA-10018,31-Jul-17,1,NLA,MA,WRS,CHEM,WATER,170808.1,PTL,REGULAR,23.545,UG/L,1.2,4,,01-Aug-17,08-Aug-17,8,1710647,
4/9/2021,2010746,NLA17_MA-10019,15-Aug-17,1,NLA,MA,WRS,CHEM,WATER,170823.1,PTL,REGULAR,8.4975,UG/L,1.2,4,,16-Aug-17,23-Aug-17,8,1710805,
4/9/2021,2010626,NLA17_MA-10022,30-Jul-17,1,NLA,MA,WRS,CHEM,WATER,170808.1,PTL,REGULAR,12.25125,UG/L,1.2,4,,01-Aug-17,08-Aug-17,9,1710651,
4/9/2021,2010389,NLA17_MA-HP001,27-Jun-17,1,NLA,MA,WRS,CHEM,WATER,170715.1,PTL,REGULAR,15.29875,UG/L,1.2,4,,29-Jun-17,15-Jul-17,18,1710263,
4/9/2021,2011232,NLA17_MD-10001,26-Jul-17,1,NLA,MD,WRS,CHEM,WATER,170803.1,PTL,REGULAR,3.03375,UG/L,1.2,4,L,28-Jul-17,03-Aug-17,8,1710607,
4/9/2021,2011395,NLA17_MD-10001,29-Aug-17,2,NLA,MD,WRS,CHEM,WATER,170906.1,PTL,REGULAR,5.5975,UG/L,1.2,4,,30-Aug-17,06-Sep-17,8,1710928,
4/9/2021,2011390,NLA17_MD-10002,28-Aug-17,1,NLA,MD,WRS,CHEM,WATER,170906.1,PTL,REGULAR,7.7675,UG/L,1.2,4,,29-Aug-17,06-Sep-17,9,1710925,
4/9/2021,2010246,NLA17_MD-10003,12-Jun-17,1,NLA,MD,WRS,CHEM,WATER,170630.1,PTL,REGULAR,36.025,UG/L,1.2,4,,14-Jun-17,30-Jun-17,18,1710100,"10.6C, ice melted in cooler"
4/9/2021,2011361,NLA17_MD-10003,23-Aug-17,2,NLA,MD,WRS,CHEM,WATER,170829.1,PTL,REGULAR,55.10625,UG/L,1.2,4,,24-Aug-17,29-Aug-17,6,1710885,
4/9/2021,2011498,NLA17_MD-10004,25-Sep-17,1,NLA,MD,WRS,CHEM,WATER,171004.1,PTL,REGULAR,133.015,UG/L,1.2,4,,26-Sep-17,04-Oct-17,9,1711110,
4/9/2021,2011221,NLA17_MD-10015,27-Jul-17,1,NLA,MD,WRS,CHEM,WATER,170802.2,PTL,REGULAR,20.0825,UG/L,1.2,4,,28-Jul-17,02-Aug-17,6,1710598,
4/9/2021,2010641,NLA17_MD-10026,01-Aug-17,1,NLA,MD,WRS,CHEM,WATER,170808.1,PTL,REGULAR,9.41125,UG/L,1.2,4,,02-Aug-17,08-Aug-17,7,1710664,
4/9/2021,2011376,NLA17_MD-10034,24-Aug-17,1,NLA,MD,WRS,CHEM,WATER,170830.1,PTL,REGULAR,58.1925,UG/L,1.2,4,,25-Aug-17,30-Aug-17,6,1710903,
4/9/2021,2011237,NLA17_MD-10038,31-Jul-17,1,NLA,MD,WRS,CHEM,WATER,170808.1,PTL,REGULAR,436.71125,UG/L,1.2,4,,02-Aug-17,08-Aug-17,8,1710661,"Cooler ice melted, 10.9C, label ink smeared"
4/9/2021,2010460,NLA17_ME-10001,12-Jul-17,1,NLA,ME,WRS,CHEM,WATER,170719.1,PTL,REGULAR,8.48,UG/L,1.2,4,,13-Jul-17,19-Jul-17,7,1710398,rerun 6/21/18:  6
4/9/2021,2011282,NLA17_ME-10001,08-Aug-17,2,NLA,ME,WRS,CHEM,WATER,170816.1,PTL,REGULAR,4.23,UG/L,1.2,4,,10-Aug-17,16-Aug-17,8,1710763,
4/9/2021,2011289,NLA17_ME-10002,07-Aug-17,1,NLA,ME,WRS,CHEM,WATER,170816.1,PTL,REGULAR,3.315,UG/L,1.2,4,S;L,10-Aug-17,16-Aug-17,9,1710761,
4/9/2021,2011400,NLA17_ME-10003,28-Aug-17,1,NLA,ME,WRS,CHEM,WATER,170906.1,PTL,REGULAR,6.46,UG/L,1.2,4,S,31-Aug-17,06-Sep-17,9,1710938,
4/9/2021,2010734,NLA17_ME-10004,14-Aug-17,1,NLA,ME,WRS,CHEM,WATER,170823.1,PTL,REGULAR,28.675,UG/L,1.2,4,,16-Aug-17,23-Aug-17,9,1710815,
4/9/2021,2010404,NLA17_ME-10006,05-Jul-17,1,NLA,ME,WRS,CHEM,WATER,170717.1,PTL,REGULAR,4.36875,UG/L,1.2,4,,06-Jul-17,17-Jul-17,12,1710316,
4/9/2021,2011136,NLA17_ME-10007,18-Jul-17,1,NLA,ME,WRS,CHEM,WATER,170801.1,PTL,REGULAR,15.8225,UG/L,1.2,4,,20-Jul-17,01-Aug-17,14,1710484,
